Dataset(id='mmarco/fr/dev/small', provides=['docs', 'queries', 'qrels', 'scoreddocs'])
TrecQrel(query_id='300674', doc_id='7067032', relevance=1, iteration='0')
TrecQrel(query_id='274981', doc_id='7514459', relevance=1, iteration='0')
TrecQrel(query_id='1096311', doc_id='7514721', relevance=1, iteration='0')
TrecQrel(query_id='547018', doc_id='7514853', relevance=1, iteration='0')
TrecQrel(query_id='433680', doc_id='7514865', relevance=1, iteration='0')
TrecQrel(query_id='731902', doc_id='7514867', relevance=1, iteration='0')
TrecQrel(query_id='412340', doc_id='7515350', relevance=1, iteration='0')
TrecQrel(query_id='358150', doc_id='7515803', relevance=1, iteration='0')
TrecQrel(query_id='510858', doc_id='7515900', relevance=1, iteration='0')
TrecQrel(query_id='505171', doc_id='7515975', relevance=1, iteration='0')
TrecQrel(query_id='505171', doc_id='7515976', relevance=1, iteration='0')
TrecQrel(query_id='505171', doc_id='7515977', relevance=1, iteration='0')
TrecQrel(query_id='212477', doc_id='7516558', relevance=1, iteration='0')
TrecQrel(query_id='755275', doc_id='7516887', relevance=1, iteration='0')
TrecQrel(query_id='544060', doc_id='7516971', relevance=1, iteration='0')
TrecQrel(query_id='544060', doc_id='7516973', relevance=1, iteration='0')
TrecQrel(query_id='453451', doc_id='7517018', relevance=1, iteration='0')
TrecQrel(query_id='632625', doc_id='7517415', relevance=1, iteration='0')
TrecQrel(query_id='405090', doc_id='7517450', relevance=1, iteration='0')
TrecQrel(query_id='409207', doc_id='7517764', relevance=1, iteration='0')
TrecQrel(query_id='477309', doc_id='7517897', relevance=1, iteration='0')
TrecQrel(query_id='11050', doc_id='3746070', relevance=1, iteration='0')
TrecQrel(query_id='749955', doc_id='7518300', relevance=1, iteration='0')
TrecQrel(query_id='504306', doc_id='7518489', relevance=1, iteration='0')
TrecQrel(query_id='436249', doc_id='7518538', relevance=1, iteration='0')
TrecQrel(query_id='1096268', doc_id='7518616', relevance=1, iteration='0')
TrecQrel(query_id='448035', doc_id='7518857', relevance=1, iteration='0')
TrecQrel(query_id='530572', doc_id='7519104', relevance=1, iteration='0')
TrecQrel(query_id='530572', doc_id='7519106', relevance=1, iteration='0')
TrecQrel(query_id='527853', doc_id='4262196', relevance=1, iteration='0')
TrecQrel(query_id='1096262', doc_id='7213778', relevance=1, iteration='0')
TrecQrel(query_id='573899', doc_id='4792479', relevance=1, iteration='0')
TrecQrel(query_id='97972', doc_id='7519332', relevance=1, iteration='0')
TrecQrel(query_id='422827', doc_id='7519478', relevance=1, iteration='0')
TrecQrel(query_id='185397', doc_id='4821690', relevance=1, iteration='0')
TrecQrel(query_id='506985', doc_id='7519535', relevance=1, iteration='0')
TrecQrel(query_id='1096258', doc_id='7519664', relevance=1, iteration='0')
TrecQrel(query_id='1096257', doc_id='7519784', relevance=1, iteration='0')
TrecQrel(query_id='1096256', doc_id='2009392', relevance=1, iteration='0')
TrecQrel(query_id='610716', doc_id='7519905', relevance=1, iteration='0')
TrecQrel(query_id='19552', doc_id='1320723', relevance=1, iteration='0')
TrecQrel(query_id='436475', doc_id='7520157', relevance=1, iteration='0')
TrecQrel(query_id='1096252', doc_id='7520282', relevance=1, iteration='0')
TrecQrel(query_id='648049', doc_id='7520483', relevance=1, iteration='0')
TrecQrel(query_id='662436', doc_id='7008901', relevance=1, iteration='0')
TrecQrel(query_id='709802', doc_id='7521010', relevance=1, iteration='0')
TrecQrel(query_id='652556', doc_id='6327761', relevance=1, iteration='0')
TrecQrel(query_id='613179', doc_id='7521584', relevance=1, iteration='0')
TrecQrel(query_id='613179', doc_id='7521587', relevance=1, iteration='0')
TrecQrel(query_id='536480', doc_id='7521718', relevance=1, iteration='0')
TrecQrel(query_id='488711', doc_id='7522243', relevance=1, iteration='0')
TrecQrel(query_id='418032', doc_id='7522269', relevance=1, iteration='0')
TrecQrel(query_id='1096227', doc_id='1265701', relevance=1, iteration='0')
TrecQrel(query_id='414714', doc_id='7522719', relevance=1, iteration='0')
TrecQrel(query_id='1101845', doc_id='7522849', relevance=1, iteration='0')
TrecQrel(query_id='330640', doc_id='70468', relevance=1, iteration='0')
TrecQrel(query_id='687615', doc_id='7523050', relevance=1, iteration='0')
TrecQrel(query_id='275049', doc_id='7523255', relevance=1, iteration='0')
TrecQrel(query_id='505541', doc_id='7523425', relevance=1, iteration='0')
TrecQrel(query_id='651187', doc_id='7523450', relevance=1, iteration='0')
TrecQrel(query_id='759062', doc_id='7523496', relevance=1, iteration='0')
TrecQrel(query_id='754786', doc_id='7523679', relevance=1, iteration='0')
TrecQrel(query_id='443489', doc_id='7523778', relevance=1, iteration='0')
TrecQrel(query_id='637576', doc_id='7523816', relevance=1, iteration='0')
TrecQrel(query_id='249821', doc_id='6006595', relevance=1, iteration='0')
TrecQrel(query_id='1096211', doc_id='7523960', relevance=1, iteration='0')
TrecQrel(query_id='506438', doc_id='7524000', relevance=1, iteration='0')
TrecQrel(query_id='1096207', doc_id='7524343', relevance=1, iteration='0')
TrecQrel(query_id='499568', doc_id='7524398', relevance=1, iteration='0')
TrecQrel(query_id='663679', doc_id='7524413', relevance=1, iteration='0')
TrecQrel(query_id='624199', doc_id='7524636', relevance=1, iteration='0')
TrecQrel(query_id='428773', doc_id='7524666', relevance=1, iteration='0')
TrecQrel(query_id='421145', doc_id='7524898', relevance=1, iteration='0')
TrecQrel(query_id='600350', doc_id='7524975', relevance=1, iteration='0')
TrecQrel(query_id='690606', doc_id='7525244', relevance=1, iteration='0')
TrecQrel(query_id='657204', doc_id='7525515', relevance=1, iteration='0')
TrecQrel(query_id='657204', doc_id='570021', relevance=1, iteration='0')
TrecQrel(query_id='697780', doc_id='7525624', relevance=1, iteration='0')
TrecQrel(query_id='579133', doc_id='303786', relevance=1, iteration='0')
TrecQrel(query_id='556248', doc_id='3828290', relevance=1, iteration='0')
TrecQrel(query_id='427323', doc_id='7525934', relevance=1, iteration='0')
TrecQrel(query_id='574944', doc_id='7525949', relevance=1, iteration='0')
TrecQrel(query_id='220761', doc_id='7526095', relevance=1, iteration='0')
TrecQrel(query_id='408563', doc_id='2322244', relevance=1, iteration='0')
TrecQrel(query_id='526331', doc_id='580824', relevance=1, iteration='0')
TrecQrel(query_id='555558', doc_id='7526753', relevance=1, iteration='0')
TrecQrel(query_id='440362', doc_id='7526863', relevance=1, iteration='0')
TrecQrel(query_id='497757', doc_id='7526867', relevance=1, iteration='0')
TrecQrel(query_id='391481', doc_id='7526879', relevance=1, iteration='0')
TrecQrel(query_id='1096180', doc_id='7526924', relevance=1, iteration='0')
TrecQrel(query_id='601684', doc_id='7527096', relevance=1, iteration='0')
TrecQrel(query_id='585165', doc_id='5631375', relevance=1, iteration='0')
TrecQrel(query_id='586268', doc_id='1401075', relevance=1, iteration='0')
TrecQrel(query_id='586268', doc_id='7527607', relevance=1, iteration='0')
TrecQrel(query_id='675719', doc_id='4182410', relevance=1, iteration='0')
TrecQrel(query_id='368229', doc_id='7528212', relevance=1, iteration='0')
TrecQrel(query_id='486623', doc_id='7528490', relevance=1, iteration='0')
TrecQrel(query_id='734979', doc_id='7528547', relevance=1, iteration='0')
TrecQrel(query_id='613727', doc_id='7528586', relevance=1, iteration='0')
TrecQrel(query_id='466335', doc_id='7528633', relevance=1, iteration='0')
TrecQrel(query_id='667535', doc_id='7528645', relevance=1, iteration='0')
TrecQrel(query_id='504335', doc_id='7528849', relevance=1, iteration='0')
TrecQrel(query_id='504335', doc_id='7528851', relevance=1, iteration='0')
TrecQrel(query_id='504335', doc_id='7528852', relevance=1, iteration='0')
TrecQrel(query_id='504335', doc_id='7528854', relevance=1, iteration='0')
TrecQrel(query_id='677460', doc_id='7529087', relevance=1, iteration='0')
TrecQrel(query_id='509730', doc_id='7529540', relevance=1, iteration='0')
TrecQrel(query_id='115365', doc_id='7529565', relevance=1, iteration='0')
TrecQrel(query_id='418926', doc_id='7529727', relevance=1, iteration='0')
TrecQrel(query_id='585743', doc_id='7529804', relevance=1, iteration='0')
TrecQrel(query_id='693469', doc_id='7530170', relevance=1, iteration='0')
TrecQrel(query_id='693469', doc_id='7530174', relevance=1, iteration='0')
TrecQrel(query_id='427730', doc_id='7530341', relevance=1, iteration='0')
TrecQrel(query_id='84106', doc_id='184742', relevance=1, iteration='0')
TrecQrel(query_id='375291', doc_id='7530546', relevance=1, iteration='0')
TrecQrel(query_id='375291', doc_id='126823', relevance=1, iteration='0')
TrecQrel(query_id='649200', doc_id='7530762', relevance=1, iteration='0')
TrecQrel(query_id='614598', doc_id='7530907', relevance=1, iteration='0')
TrecQrel(query_id='478295', doc_id='6359963', relevance=1, iteration='0')
TrecQrel(query_id='674914', doc_id='7531043', relevance=1, iteration='0')
TrecQrel(query_id='659230', doc_id='7531069', relevance=1, iteration='0')
TrecQrel(query_id='659230', doc_id='7531075', relevance=1, iteration='0')
TrecQrel(query_id='611366', doc_id='7531219', relevance=1, iteration='0')
TrecQrel(query_id='564668', doc_id='7531418', relevance=1, iteration='0')
TrecQrel(query_id='88160', doc_id='695187', relevance=1, iteration='0')
TrecQrel(query_id='88160', doc_id='695180', relevance=1, iteration='0')
TrecQrel(query_id='722413', doc_id='7531801', relevance=1, iteration='0')
TrecQrel(query_id='722413', doc_id='7531802', relevance=1, iteration='0')
TrecQrel(query_id='400631', doc_id='7531950', relevance=1, iteration='0')
TrecQrel(query_id='151011', doc_id='7532006', relevance=1, iteration='0')
TrecQrel(query_id='261521', doc_id='1735979', relevance=1, iteration='0')
TrecQrel(query_id='66771', doc_id='7532068', relevance=1, iteration='0')
TrecQrel(query_id='1096126', doc_id='7532087', relevance=1, iteration='0')
TrecQrel(query_id='738525', doc_id='7532230', relevance=1, iteration='0')
TrecQrel(query_id='142579', doc_id='7532374', relevance=1, iteration='0')
TrecQrel(query_id='142579', doc_id='7532380', relevance=1, iteration='0')
TrecQrel(query_id='393881', doc_id='7532528', relevance=1, iteration='0')
TrecQrel(query_id='1096118', doc_id='7532930', relevance=1, iteration='0')
TrecQrel(query_id='574317', doc_id='7533374', relevance=1, iteration='0')
TrecQrel(query_id='408739', doc_id='7533400', relevance=1, iteration='0')
TrecQrel(query_id='481961', doc_id='7533440', relevance=1, iteration='0')
TrecQrel(query_id='397592', doc_id='7533642', relevance=1, iteration='0')
TrecQrel(query_id='520184', doc_id='7533779', relevance=1, iteration='0')
TrecQrel(query_id='614409', doc_id='7533828', relevance=1, iteration='0')
TrecQrel(query_id='525660', doc_id='7534090', relevance=1, iteration='0')
TrecQrel(query_id='463635', doc_id='7534191', relevance=1, iteration='0')
TrecQrel(query_id='171776', doc_id='7534196', relevance=1, iteration='0')
TrecQrel(query_id='632536', doc_id='7534406', relevance=1, iteration='0')
TrecQrel(query_id='632536', doc_id='7534408', relevance=1, iteration='0')
TrecQrel(query_id='630905', doc_id='7534438', relevance=1, iteration='0')
TrecQrel(query_id='573452', doc_id='3182069', relevance=1, iteration='0')
TrecQrel(query_id='618486', doc_id='7534867', relevance=1, iteration='0')
TrecQrel(query_id='473319', doc_id='7534941', relevance=1, iteration='0')
TrecQrel(query_id='605363', doc_id='7534976', relevance=1, iteration='0')
TrecQrel(query_id='746055', doc_id='7535109', relevance=1, iteration='0')
TrecQrel(query_id='697983', doc_id='7535285', relevance=1, iteration='0')
TrecQrel(query_id='403361', doc_id='7535295', relevance=1, iteration='0')
TrecQrel(query_id='403361', doc_id='7535298', relevance=1, iteration='0')
TrecQrel(query_id='406525', doc_id='1078569', relevance=1, iteration='0')
TrecQrel(query_id='488021', doc_id='7535426', relevance=1, iteration='0')
TrecQrel(query_id='510444', doc_id='7535614', relevance=1, iteration='0')
TrecQrel(query_id='755459', doc_id='7535730', relevance=1, iteration='0')
TrecQrel(query_id='1096087', doc_id='7535859', relevance=1, iteration='0')
TrecQrel(query_id='669800', doc_id='7535890', relevance=1, iteration='0')
TrecQrel(query_id='739671', doc_id='7535962', relevance=1, iteration='0')
TrecQrel(query_id='447797', doc_id='2191261', relevance=1, iteration='0')
TrecQrel(query_id='534305', doc_id='470749', relevance=1, iteration='0')
TrecQrel(query_id='695993', doc_id='7536282', relevance=1, iteration='0')
TrecQrel(query_id='496175', doc_id='7536295', relevance=1, iteration='0')
TrecQrel(query_id='275629', doc_id='7536587', relevance=1, iteration='0')
TrecQrel(query_id='510152', doc_id='2863753', relevance=1, iteration='0')
TrecQrel(query_id='184249', doc_id='7537310', relevance=1, iteration='0')
TrecQrel(query_id='722981', doc_id='7537924', relevance=1, iteration='0')
TrecQrel(query_id='698828', doc_id='7537951', relevance=1, iteration='0')
TrecQrel(query_id='288200', doc_id='7537962', relevance=1, iteration='0')
TrecQrel(query_id='589423', doc_id='7538059', relevance=1, iteration='0')
TrecQrel(query_id='1096065', doc_id='7538092', relevance=1, iteration='0')
TrecQrel(query_id='433415', doc_id='7538122', relevance=1, iteration='0')
TrecQrel(query_id='744764', doc_id='7538238', relevance=1, iteration='0')
TrecQrel(query_id='680951', doc_id='7538407', relevance=1, iteration='0')
TrecQrel(query_id='548099', doc_id='7538554', relevance=1, iteration='0')
TrecQrel(query_id='588122', doc_id='7538601', relevance=1, iteration='0')
TrecQrel(query_id='409887', doc_id='7538938', relevance=1, iteration='0')
TrecQrel(query_id='483028', doc_id='7539040', relevance=1, iteration='0')
TrecQrel(query_id='517085', doc_id='7539156', relevance=1, iteration='0')
TrecQrel(query_id='433685', doc_id='7539158', relevance=1, iteration='0')
TrecQrel(query_id='593541', doc_id='7539205', relevance=1, iteration='0')
TrecQrel(query_id='39908', doc_id='7539216', relevance=1, iteration='0')
TrecQrel(query_id='464663', doc_id='7539368', relevance=1, iteration='0')
TrecQrel(query_id='569939', doc_id='7539382', relevance=1, iteration='0')
TrecQrel(query_id='569939', doc_id='2158849', relevance=1, iteration='0')
TrecQrel(query_id='434369', doc_id='7539527', relevance=1, iteration='0')
TrecQrel(query_id='1096049', doc_id='7539545', relevance=1, iteration='0')
TrecQrel(query_id='542806', doc_id='617180', relevance=1, iteration='0')
TrecQrel(query_id='758901', doc_id='6552452', relevance=1, iteration='0')
TrecQrel(query_id='669288', doc_id='7539763', relevance=1, iteration='0')
TrecQrel(query_id='533398', doc_id='7539872', relevance=1, iteration='0')
TrecQrel(query_id='59204', doc_id='7539897', relevance=1, iteration='0')
TrecQrel(query_id='1096045', doc_id='7539951', relevance=1, iteration='0')
TrecQrel(query_id='650076', doc_id='7539979', relevance=1, iteration='0')
TrecQrel(query_id='650076', doc_id='7539981', relevance=1, iteration='0')
TrecQrel(query_id='1096044', doc_id='7540058', relevance=1, iteration='0')
TrecQrel(query_id='705687', doc_id='7540508', relevance=1, iteration='0')
TrecQrel(query_id='513061', doc_id='7540748', relevance=1, iteration='0')
TrecQrel(query_id='554738', doc_id='7540757', relevance=1, iteration='0')
TrecQrel(query_id='66161', doc_id='7540805', relevance=1, iteration='0')
TrecQrel(query_id='116517', doc_id='7541154', relevance=1, iteration='0')
TrecQrel(query_id='663950', doc_id='7541223', relevance=1, iteration='0')
TrecQrel(query_id='384985', doc_id='7541256', relevance=1, iteration='0')
TrecQrel(query_id='658498', doc_id='7541334', relevance=1, iteration='0')
TrecQrel(query_id='511837', doc_id='24284', relevance=1, iteration='0')
TrecQrel(query_id='14947', doc_id='7541530', relevance=1, iteration='0')
TrecQrel(query_id='618979', doc_id='7541560', relevance=1, iteration='0')
TrecQrel(query_id='1096025', doc_id='7541711', relevance=1, iteration='0')
TrecQrel(query_id='596716', doc_id='7541804', relevance=1, iteration='0')
TrecQrel(query_id='596716', doc_id='7541807', relevance=1, iteration='0')
TrecQrel(query_id='165116', doc_id='7542072', relevance=1, iteration='0')
TrecQrel(query_id='1096021', doc_id='7542108', relevance=1, iteration='0')
TrecQrel(query_id='231109', doc_id='7542305', relevance=1, iteration='0')
TrecQrel(query_id='561448', doc_id='7542507', relevance=1, iteration='0')
TrecQrel(query_id='649110', doc_id='7542609', relevance=1, iteration='0')
TrecQrel(query_id='745402', doc_id='7542623', relevance=1, iteration='0')
TrecQrel(query_id='743696', doc_id='7542697', relevance=1, iteration='0')
TrecQrel(query_id='76283', doc_id='7542942', relevance=1, iteration='0')
TrecQrel(query_id='570979', doc_id='7543210', relevance=1, iteration='0')
TrecQrel(query_id='544123', doc_id='7543289', relevance=1, iteration='0')
TrecQrel(query_id='646179', doc_id='7543313', relevance=1, iteration='0')
TrecQrel(query_id='434462', doc_id='7543324', relevance=1, iteration='0')
TrecQrel(query_id='160735', doc_id='7543353', relevance=1, iteration='0')
TrecQrel(query_id='735384', doc_id='2882157', relevance=1, iteration='0')
TrecQrel(query_id='442593', doc_id='7543541', relevance=1, iteration='0')
TrecQrel(query_id='1096006', doc_id='7543662', relevance=1, iteration='0')
TrecQrel(query_id='225499', doc_id='7543689', relevance=1, iteration='0')
TrecQrel(query_id='722515', doc_id='7543769', relevance=1, iteration='0')
TrecQrel(query_id='670437', doc_id='7543852', relevance=1, iteration='0')
TrecQrel(query_id='656859', doc_id='7543899', relevance=1, iteration='0')
TrecQrel(query_id='566946', doc_id='599391', relevance=1, iteration='0')
TrecQrel(query_id='413905', doc_id='7544118', relevance=1, iteration='0')
TrecQrel(query_id='724121', doc_id='7544209', relevance=1, iteration='0')
TrecQrel(query_id='142831', doc_id='7544224', relevance=1, iteration='0')
TrecQrel(query_id='1101822', doc_id='7544274', relevance=1, iteration='0')
TrecQrel(query_id='682365', doc_id='7544458', relevance=1, iteration='0')
TrecQrel(query_id='1095994', doc_id='7544671', relevance=1, iteration='0')
TrecQrel(query_id='77424', doc_id='7544712', relevance=1, iteration='0')
TrecQrel(query_id='714678', doc_id='7544784', relevance=1, iteration='0')
TrecQrel(query_id='399970', doc_id='7544870', relevance=1, iteration='0')
TrecQrel(query_id='221664', doc_id='4369406', relevance=1, iteration='0')
TrecQrel(query_id='570023', doc_id='7544969', relevance=1, iteration='0')
TrecQrel(query_id='93234', doc_id='7545140', relevance=1, iteration='0')
TrecQrel(query_id='1095988', doc_id='2158205', relevance=1, iteration='0')
TrecQrel(query_id='625022', doc_id='7545517', relevance=1, iteration='0')
TrecQrel(query_id='625022', doc_id='7545518', relevance=1, iteration='0')
TrecQrel(query_id='652912', doc_id='7545792', relevance=1, iteration='0')
TrecQrel(query_id='97612', doc_id='7545830', relevance=1, iteration='0')
TrecQrel(query_id='609104', doc_id='7545852', relevance=1, iteration='0')
TrecQrel(query_id='1095982', doc_id='7545903', relevance=1, iteration='0')
TrecQrel(query_id='478220', doc_id='7546064', relevance=1, iteration='0')
TrecQrel(query_id='575096', doc_id='7546569', relevance=1, iteration='0')
TrecQrel(query_id='417902', doc_id='7546693', relevance=1, iteration='0')
TrecQrel(query_id='399414', doc_id='7546744', relevance=1, iteration='0')
TrecQrel(query_id='458110', doc_id='7546818', relevance=1, iteration='0')
TrecQrel(query_id='1095971', doc_id='7546838', relevance=1, iteration='0')
TrecQrel(query_id='692955', doc_id='7547124', relevance=1, iteration='0')
TrecQrel(query_id='422600', doc_id='7547189', relevance=1, iteration='0')
TrecQrel(query_id='1095966', doc_id='7547353', relevance=1, iteration='0')
TrecQrel(query_id='583766', doc_id='7547622', relevance=1, iteration='0')
TrecQrel(query_id='583766', doc_id='7547624', relevance=1, iteration='0')
TrecQrel(query_id='639560', doc_id='7547737', relevance=1, iteration='0')
TrecQrel(query_id='624876', doc_id='7547832', relevance=1, iteration='0')
TrecQrel(query_id='425688', doc_id='7547873', relevance=1, iteration='0')
TrecQrel(query_id='523062', doc_id='7548085', relevance=1, iteration='0')
TrecQrel(query_id='523062', doc_id='7548088', relevance=1, iteration='0')
TrecQrel(query_id='73094', doc_id='7548236', relevance=1, iteration='0')
TrecQrel(query_id='1095955', doc_id='7548278', relevance=1, iteration='0')
TrecQrel(query_id='718782', doc_id='7548309', relevance=1, iteration='0')
TrecQrel(query_id='456734', doc_id='7548319', relevance=1, iteration='0')
TrecQrel(query_id='597384', doc_id='4214678', relevance=1, iteration='0')
TrecQrel(query_id='578783', doc_id='7548464', relevance=1, iteration='0')
TrecQrel(query_id='1095952', doc_id='7548591', relevance=1, iteration='0')
TrecQrel(query_id='512087', doc_id='3727684', relevance=1, iteration='0')
TrecQrel(query_id='460162', doc_id='7548961', relevance=1, iteration='0')
TrecQrel(query_id='395538', doc_id='7548990', relevance=1, iteration='0')
TrecQrel(query_id='750946', doc_id='7549100', relevance=1, iteration='0')
TrecQrel(query_id='308032', doc_id='7549108', relevance=1, iteration='0')
TrecQrel(query_id='671692', doc_id='7549372', relevance=1, iteration='0')
TrecQrel(query_id='1095942', doc_id='7549524', relevance=1, iteration='0')
TrecQrel(query_id='556476', doc_id='7549537', relevance=1, iteration='0')
TrecQrel(query_id='409557', doc_id='7549686', relevance=1, iteration='0')
TrecQrel(query_id='273449', doc_id='431349', relevance=1, iteration='0')
TrecQrel(query_id='358240', doc_id='7549947', relevance=1, iteration='0')
TrecQrel(query_id='418423', doc_id='7549977', relevance=1, iteration='0')
TrecQrel(query_id='485558', doc_id='7550141', relevance=1, iteration='0')
TrecQrel(query_id='485558', doc_id='7550146', relevance=1, iteration='0')
TrecQrel(query_id='545575', doc_id='7550362', relevance=1, iteration='0')
TrecQrel(query_id='392501', doc_id='7550373', relevance=1, iteration='0')
TrecQrel(query_id='486370', doc_id='5611684', relevance=1, iteration='0')
TrecQrel(query_id='75698', doc_id='7550499', relevance=1, iteration='0')
TrecQrel(query_id='738162', doc_id='7550591', relevance=1, iteration='0')
TrecQrel(query_id='586740', doc_id='298259', relevance=1, iteration='0')
TrecQrel(query_id='1095928', doc_id='2041081', relevance=1, iteration='0')
TrecQrel(query_id='676454', doc_id='7550998', relevance=1, iteration='0')
TrecQrel(query_id='641284', doc_id='7551052', relevance=1, iteration='0')
TrecQrel(query_id='123859', doc_id='7551078', relevance=1, iteration='0')
TrecQrel(query_id='601629', doc_id='2609809', relevance=1, iteration='0')
TrecQrel(query_id='50498', doc_id='7551261', relevance=1, iteration='0')
TrecQrel(query_id='1095922', doc_id='7551337', relevance=1, iteration='0')
TrecQrel(query_id='646623', doc_id='7551418', relevance=1, iteration='0')
TrecQrel(query_id='1095921', doc_id='7198517', relevance=1, iteration='0')
TrecQrel(query_id='758720', doc_id='7551487', relevance=1, iteration='0')
TrecQrel(query_id='548673', doc_id='7551972', relevance=1, iteration='0')
TrecQrel(query_id='641618', doc_id='4102612', relevance=1, iteration='0')
TrecQrel(query_id='29416', doc_id='7552094', relevance=1, iteration='0')
TrecQrel(query_id='212435', doc_id='7552313', relevance=1, iteration='0')
TrecQrel(query_id='528841', doc_id='7552368', relevance=1, iteration='0')
TrecQrel(query_id='528841', doc_id='7552369', relevance=1, iteration='0')
TrecQrel(query_id='277556', doc_id='3655235', relevance=1, iteration='0')
TrecQrel(query_id='467612', doc_id='7552919', relevance=1, iteration='0')
TrecQrel(query_id='437671', doc_id='7553018', relevance=1, iteration='0')
TrecQrel(query_id='739913', doc_id='4215483', relevance=1, iteration='0')
TrecQrel(query_id='390813', doc_id='2699347', relevance=1, iteration='0')
TrecQrel(query_id='708438', doc_id='7553263', relevance=1, iteration='0')
TrecQrel(query_id='1095899', doc_id='7553481', relevance=1, iteration='0')
TrecQrel(query_id='530611', doc_id='7553527', relevance=1, iteration='0')
TrecQrel(query_id='530611', doc_id='7553529', relevance=1, iteration='0')
TrecQrel(query_id='503401', doc_id='1491391', relevance=1, iteration='0')
TrecQrel(query_id='724887', doc_id='7554170', relevance=1, iteration='0')
TrecQrel(query_id='290830', doc_id='691855', relevance=1, iteration='0')
TrecQrel(query_id='749267', doc_id='7554621', relevance=1, iteration='0')
TrecQrel(query_id='512564', doc_id='7555272', relevance=1, iteration='0')
TrecQrel(query_id='1095881', doc_id='7555276', relevance=1, iteration='0')
TrecQrel(query_id='151547', doc_id='7555314', relevance=1, iteration='0')
TrecQrel(query_id='638795', doc_id='7555414', relevance=1, iteration='0')
TrecQrel(query_id='547089', doc_id='7555467', relevance=1, iteration='0')
TrecQrel(query_id='192502', doc_id='7165319', relevance=1, iteration='0')
TrecQrel(query_id='183880', doc_id='7555625', relevance=1, iteration='0')
TrecQrel(query_id='537706', doc_id='7555704', relevance=1, iteration='0')
TrecQrel(query_id='1095876', doc_id='7555802', relevance=1, iteration='0')
TrecQrel(query_id='1095874', doc_id='7556014', relevance=1, iteration='0')
TrecQrel(query_id='540432', doc_id='7556122', relevance=1, iteration='0')
TrecQrel(query_id='607338', doc_id='7556353', relevance=1, iteration='0')
TrecQrel(query_id='739743', doc_id='7556410', relevance=1, iteration='0')
TrecQrel(query_id='550609', doc_id='7556469', relevance=1, iteration='0')
TrecQrel(query_id='140216', doc_id='7556499', relevance=1, iteration='0')
TrecQrel(query_id='618223', doc_id='7556521', relevance=1, iteration='0')
TrecQrel(query_id='1095868', doc_id='7556541', relevance=1, iteration='0')
TrecQrel(query_id='699872', doc_id='7556559', relevance=1, iteration='0')
TrecQrel(query_id='599550', doc_id='7556581', relevance=1, iteration='0')
TrecQrel(query_id='687245', doc_id='7556665', relevance=1, iteration='0')
TrecQrel(query_id='438455', doc_id='7556687', relevance=1, iteration='0')
TrecQrel(query_id='1095864', doc_id='7556859', relevance=1, iteration='0')
TrecQrel(query_id='472448', doc_id='7556882', relevance=1, iteration='0')
TrecQrel(query_id='543813', doc_id='7557021', relevance=1, iteration='0')
TrecQrel(query_id='570905', doc_id='2693949', relevance=1, iteration='0')
TrecQrel(query_id='570905', doc_id='3259271', relevance=1, iteration='0')
TrecQrel(query_id='570905', doc_id='1612955', relevance=1, iteration='0')
TrecQrel(query_id='619159', doc_id='7557173', relevance=1, iteration='0')
TrecQrel(query_id='282411', doc_id='1245358', relevance=1, iteration='0')
TrecQrel(query_id='595568', doc_id='7557260', relevance=1, iteration='0')
TrecQrel(query_id='87926', doc_id='7557306', relevance=1, iteration='0')
TrecQrel(query_id='1095857', doc_id='7557434', relevance=1, iteration='0')
TrecQrel(query_id='445094', doc_id='7321899', relevance=1, iteration='0')
TrecQrel(query_id='445094', doc_id='7557471', relevance=1, iteration='0')
TrecQrel(query_id='582557', doc_id='7557520', relevance=1, iteration='0')
TrecQrel(query_id='1095856', doc_id='7557542', relevance=1, iteration='0')
TrecQrel(query_id='595236', doc_id='7557710', relevance=1, iteration='0')
TrecQrel(query_id='569473', doc_id='7557843', relevance=1, iteration='0')
TrecQrel(query_id='148777', doc_id='7557966', relevance=1, iteration='0')
TrecQrel(query_id='148777', doc_id='7557969', relevance=1, iteration='0')
TrecQrel(query_id='546459', doc_id='1091906', relevance=1, iteration='0')
TrecQrel(query_id='681264', doc_id='7558093', relevance=1, iteration='0')
TrecQrel(query_id='1095845', doc_id='7558360', relevance=1, iteration='0')
TrecQrel(query_id='1101806', doc_id='7558571', relevance=1, iteration='0')
TrecQrel(query_id='242107', doc_id='92150', relevance=1, iteration='0')
TrecQrel(query_id='289276', doc_id='7559170', relevance=1, iteration='0')
TrecQrel(query_id='732448', doc_id='7559244', relevance=1, iteration='0')
TrecQrel(query_id='423178', doc_id='7559250', relevance=1, iteration='0')
TrecQrel(query_id='348242', doc_id='7559349', relevance=1, iteration='0')
TrecQrel(query_id='613870', doc_id='7559421', relevance=1, iteration='0')
TrecQrel(query_id='508316', doc_id='7559424', relevance=1, iteration='0')
TrecQrel(query_id='508316', doc_id='7559425', relevance=1, iteration='0')
TrecQrel(query_id='610132', doc_id='7559702', relevance=1, iteration='0')
TrecQrel(query_id='406718', doc_id='7559988', relevance=1, iteration='0')
TrecQrel(query_id='483178', doc_id='7560119', relevance=1, iteration='0')
TrecQrel(query_id='481297', doc_id='7560260', relevance=1, iteration='0')
TrecQrel(query_id='156889', doc_id='7560358', relevance=1, iteration='0')
TrecQrel(query_id='525534', doc_id='7560662', relevance=1, iteration='0')
